# StarID X Y Z
38859 -15.80013 27.80579 -8.58119
39281 -14.57043 24.44473 18.90456
39291 -9.6516 16.17151 24.85221
39359 -18.26149 30.38283 -25.07665
39383 -9.42069 15.62041 17.59193
39501 -11.83147 19.36397 15.3513
39638 -34.8035 55.99722 -21.18673
39713 -8.47551 13.53435 6.16387
39783 -9.28825 14.72948 11.23095
39874 -5.37153 8.43358 -13.25449
39976 -15.05173 23.32393 30.38006
40125 -11.528 17.55914 -5.2044
40155 -30.44317 46.26566 -56.49526
40236 -77.57365 116.85414 21.14587
40344 -15.74974 23.42356 -13.77257
40555 -20.59486 29.92294 -40.74319
40795 -13.11672 18.57297 5.69949
41014 -14.69764 20.32041 10.05612
41313 -26.94049 36.07278 18.15084
41436 -9.66086 12.77617 11.22282
41572 -5.50795 7.18277 16.82982
41706 -7.42498 9.53535 4.25459
42101 -3.38381 4.16189 12.81967
42112 -18.62078 22.86555 23.9119
42388 -19.57394 23.32663 -3.45627
42482 -11.91118 14.07467 -19.2551
42629 -8.57705 9.97701 2.21547
42644 -9.96398 11.57722 2.57105
42763 -8.57814 9.83475 -12.81218
43114 -17.20284 19.03311 2.90918
43154 -24.20862 26.66364 19.94733
43175 -23.39189 25.70788 25.74316
43192 -18.5321 20.32785 -17.54489
43544 -14.52763 15.33706 14.91488
43621 -9.28491 9.73317 27.28749
43666 -13.85535 14.45749 0.54151
43822 -11.20939 11.49889 3.31028
43830 -67.18522 68.88984 -90.5033
43945 -13.56175 13.72492 7.23219
44135 -17.33454 17.20775 2.24094
44167 -12.57083 12.42983 4.82517
44262 -23.97288 23.4462 81.47511
44594 -10.44248 9.84404 -2.22353
44663 -21.753 20.33543 23.82954
44827 -13.09018 12.0461 11.47362
44930 -77.20413 70.34478 62.66598
44987 -12.77205 11.54868 18.21961
45099 -35.11394 31.31447 -22.02305
45211 -2.81385 2.48065 4.922
45600 -11.64788 9.82693 28.72854
45728 -43.19749 35.90859 38.45196
45776 -4.00568 3.31252 -9.10641
45783 -61.87478 51.13196 122.193
45886 -25.68878 20.96865 13.60411
46167 -9.0367 7.15614 56.3034
46356 -13.47546 10.44413 -2.20499
46416 -18.57262 14.30427 -2.20473
46490 -25.75155 19.68033 -33.75313
46538 -25.35893 19.29654 16.21158
46576 -8.16068 6.18775 -2.45661
46602 -87.21758 65.99754 76.87905
46636 -8.70792 6.56538 8.01726
46673 -46.61797 35.05136 -113.43469
46698 -28.20507 21.14605 -33.33949
46965 -6.08114 4.42172 31.4339
47035 -100.99667 72.89861 75.32128
47068 -16.46199 11.83017 8.47766
47174 -25.27132 17.95906 1.45046
47291 -5.85877 4.11076 -6.23656
47378 -9.08856 6.29444 2.59504
47485 -3.31108 2.26291 11.03944
47515 -3.25375 2.21786 10.84244
47606 -10.46514 7.06326 6.42459
47645 -5.6846 3.81615 -7.03452
47845 -3.20678 2.10637 15.44138
47880 -26.29274 17.19263 0.86446
47900 -83.18239 54.24755 20.07615
48054 -10.09006 6.46158 -17.32663
48199 -11.3074 7.12414 -2.92037
48340 -13.30578 8.21803 -1.00831
48365 -18.55456 11.4294 -13.48648
48575 -4.11005 2.46588 9.32217
48764 -9.45923 5.54053 -11.52131
48860 -24.54153 14.19646 18.47654
48906 -25.81766 14.839 15.3479
48926 -19.25197 11.03132 14.03293
48951 -12.02076 6.85711 -8.11662
49050 -8.66652 4.88474 11.08464
49184 -32.55417 18.02628 12.66536
