# StarID X Y Z
3396 72.94278 13.95623 131.27882
3404 101.76187 19.51388 -50.36335
3406 70.21712 13.47152 84.8903
3409 93.63174 17.97999 3.84232
3422 99.9517 19.30381 55.91468
3426 57.88893 11.20316 -45.19944
3444 26.35385 5.13769 -95.29973
3446 78.22751 15.25328 -46.79225
3447 82.58859 16.12345 87.8577
3455 69.31887 13.56715 78.94591
3456 81.58142 15.97096 -21.08891
3458 97.06977 19.01196 -7.60939
3459 73.66212 14.42827 10.24336
3463 4.57433 0.89649 -64.89461
3470 53.17882 10.43715 127.87963
3475 69.36523 13.62798 -16.86157
3476 91.28517 17.93976 -44.42188
3480 25.72802 5.06172 -76.8865
3481 38.1075 7.49804 -74.59979
3484 83.20443 16.40213 -77.97903
3487 95.41939 18.81752 49.06445
3497 25.32104 5.00688 -10.43176
3501 17.46763 3.45838 42.27435
3517 116.585 23.18583 -41.62201
3519 26.27589 5.22604 -36.49081
3532 40.4047 8.07 0.18223
3535 99.15798 19.84202 -101.19578
3537 137.75506 27.59076 38.0805
3549 113.78326 22.87688 -95.97449
3568 82.61794 16.69434 -24.84593
3574 146.04099 29.54418 -3.08149
3581 27.35633 5.54663 39.83131
3584 109.42118 22.23958 -66.32235
3585 111.76638 22.73237 -34.11525
3586 65.55534 13.33755 -132.92434
3589 45.30617 9.22851 39.92304
3590 105.98095 21.59588 23.20175
3604 137.66111 28.17543 -16.1742
3620 114.06336 23.47215 -76.04226
3632 14.02741 2.89454 37.95539
3633 61.68097 12.72824 -87.0095
3635 46.04547 9.50328 -34.20098
3636 85.25443 17.60573 -106.74416
3642 104.63777 21.64408 42.35863
3657 141.69754 29.39627 0.95222
3658 133.26878 27.65576 19.87532
3666 87.78429 18.26664 -1.96033
3677 98.63631 20.61787 35.83969
3696 39.12737 8.23023 -30.06349
3706 95.7647 20.21796 22.37942
3714 90.22019 19.08893 4.67819
3722 52.4819 11.13434 20.5141
3725 115.38415 24.49664 -66.31268
3726 78.79196 16.73128 -13.2582
3772 46.35486 9.97529 -114.65145
3780 53.99746 11.64677 -29.98658
3794 72.38919 15.66377 -83.99069
3796 64.7721 14.02645 -116.51939
3802 22.36466 4.85364 6.97102
3823 29.64099 6.46244 -41.41134
3849 41.15287 9.04068 33.16227
3852 124.9733 27.46542 17.88002
3853 43.8509 9.63815 -62.17007
3856 142.23251 31.30373 -40.10394
3858 64.81806 14.26849 118.55617
3861 129.1436 28.45287 37.85234
3875 91.95962 20.33861 49.46823
3887 77.89728 17.26094 55.8138
3899 14.8304 3.29656 -2.85518
3901 6.27937 1.39649 -58.68033
3914 23.18163 5.18204 -48.84911
3916 47.39911 10.59893 59.19376
3917 54.3873 12.1652 -126.37875
3925 141.83961 31.78761 -13.52066
3929 69.71319 15.64153 -77.00154
3939 47.02648 10.57318 -59.49481
3940 117.91725 26.51684 -92.51675
3947 142.96094 32.21225 -4.91739
3952 12.24318 2.76327 -36.76675
3953 90.85714 20.52805 13.16729
3955 40.47234 9.14949 52.17969
3967 103.30172 23.4479 52.76419
3968 108.06369 24.53884 73.50798
3973 132.46579 30.1104 34.08616
3985 79.23511 18.04955 -13.46143
3995 43.70686 9.97331 28.73337
4005 54.3365 12.4151 -112.76332
4015 84.57413 19.36253 19.68773
4016 96.60796 22.12465 -59.51777
4025 86.85484 19.94899 -106.78058
4029 36.84591 8.47352 136.08874
4030 117.11715 26.93977 -8.58577
4036 63.82446 14.69058 -99.24352
4039 60.41373 13.91126 -59.26213
