# StarID X Y Z
3174 45.78548 8.17863 -23.98091
3175 49.28646 8.80939 -28.75356
3178 25.71829 4.59734 -11.5251
3180 32.99386 5.90002 97.49213
3188 27.63187 4.96299 -32.97726
3196 25.26188 4.54434 -3.25728
3215 112.10953 20.24694 -9.096
3217 70.18273 12.68554 -76.66858
3224 80.22062 14.5496 67.10891
3231 26.27399 4.77538 -67.64709
3238 51.73197 9.43073 -54.61483
3247 20.6765 3.78043 -69.23872
3255 98.82202 18.1054 23.11974
3272 38.15811 7.03473 56.8427
3281 100.51384 18.61015 -95.74088
3288 115.47449 21.42101 -54.64206
3297 71.53586 13.29766 -23.27799
3304 50.11373 9.32458 -2.72141
3314 125.44991 23.44811 -76.09874
3320 101.79276 19.05548 -37.11526
3326 89.97338 16.88456 79.44859
3331 23.96092 4.50091 -33.70392
3335 51.74857 9.73144 -15.80073
3352 102.36104 19.32565 -38.65766
3377 105.46587 20.03403 17.03908
3384 34.10718 6.50773 -27.11095
3403 67.39837 12.9214 -1.07102
3416 63.03142 12.14269 -29.56413
3417 82.21001 15.83792 14.88142
3419 72.73191 14.01588 -131.91306
3424 78.13731 15.10345 -64.86487
3434 88.95742 17.27233 -11.98362
3436 68.9312 13.39335 -32.55413
3461 82.17848 16.10487 -48.56561
3467 50.45853 9.89711 11.4851
3472 28.71285 5.63854 -14.59935
3473 94.2459 18.50903 -54.87979
3477 79.73373 15.67819 -57.08048
3490 8.84057 1.74449 -19.90881
3494 71.53528 14.12719 27.18888
3504 32.59008 6.45763 50.03394
3522 105.82634 21.05739 -49.28504
3525 8.86824 1.76651 36.10098
3542 71.09595 14.2538 18.56776
3545 49.46874 9.93961 -53.26207
3551 30.44624 6.12223 -7.10146
3552 1.837 0.36955 -129.18537
3566 127.59981 25.77075 17.9361
3570 25.1848 5.08944 -28.83938
3575 9.8851 2.00024 -11.02648
3578 107.39628 21.74857 -64.96827
3579 16.92328 3.42721 39.69741
3583 148.25325 30.10088 1.52974
3587 78.83443 16.05292 -81.90787
3592 78.31858 15.97923 -7.8976
3593 26.8326 5.47466 -80.57999
3594 44.53072 9.08598 -44.04801
3597 132.09444 26.98395 -50.84772
3598 98.35863 20.09363 -41.05324
3599 92.53903 18.90879 -39.16556
3602 104.82729 21.43702 -21.67596
3622 60.50193 12.45202 -33.61332
3623 96.69713 19.90407 -53.38387
3637 27.31986 5.64217 -2.15944
3652 108.10195 22.41575 -75.39545
3654 94.10897 19.51588 100.79866
3655 133.18759 27.62289 -44.98136
3665 113.57607 23.63096 49.84279
3667 76.92552 16.00885 16.66399
3688 92.49083 19.39104 -53.46527
3689 135.74419 28.4782 16.394
3698 104.48872 22.00986 -50.69215
3708 9.13914 1.93007 -71.02162
3710 133.21328 28.14929 31.11422
3715 77.89595 16.48551 54.89644
3718 29.73541 6.29955 -146.35383
3720 95.87294 20.32315 29.88641
3737 52.5123 11.17612 -25.12555
3746 107.1597 22.87216 -104.97727
3754 100.92124 21.60073 -73.01297
3761 115.00693 24.65128 -72.4105
3765 62.33419 13.38967 -21.5348
3769 76.07947 16.36318 0.51899
3787 56.87611 12.28329 19.6791
3799 79.79358 17.30505 -86.63633
3814 3.09817 0.67388 5.03807
3815 94.77791 20.62308 94.09219
3822 54.1081 11.79119 124.68054
3842 16.90987 3.70555 -7.42412
3847 47.26545 10.38024 46.82853
3860 65.01284 14.32067 -22.50983
3868 49.69458 10.97149 -103.2099
3870 69.33055 15.30883 -75.77669
