ID Node1 Node2 X Y Z
0 0 18119
1 0 10030
2 0 21208
3 0 21217
4 1 41130
5 1 38547
6 1 41178
7 1 40868
8 2 4862
9 2 41528
10 2 41410
11 2 41435
12 3 54036
13 3 54017
14 3 54031
15 3 54006
16 4 56226
17 4 56206
18 4 56463
19 4 2316
20 5 9841
21 5 18297
22 5 18255
23 5 1846
24 6 63439
25 6 63708
26 6 63709
27 6 63662
28 7 15094
29 7 93076
30 7 83900
31 7 93330
32 8 11984
33 8 14471
34 8 14831
35 8 5161
36 9 21119
37 9 21120
38 9 1475
39 9 18245
40 10 16541
41 10 16507
42 10 15401
43 10 16573
44 11 39175
45 11 39151
46 11 38627
47 11 9325
48 12 29490
49 12 27961
50 12 29437
51 12 28092
52 13 2888
53 13 3597
54 13 24847
55 13 17143
56 14 17705
57 14 19374
58 14 17193
59 14 19355
60 15 2786
61 15 23146
62 15 23055
63 15 22963
64 16 11799
65 16 12326
66 16 12415
67 16 11991
68 17 22679
69 17 20767
70 17 46025
71 17 44130
72 18 54207
73 18 58077
74 18 57847
75 18 251
76 19 2518
77 19 11705
78 19 44112
79 19 1490
80 20 48029
81 20 48031
82 20 46125
83 20 5050
84 21 27176
85 21 27580
86 21 3434
87 21 3473
88 22 12046
89 22 -1 0.45696 0.746861 0.483102
90 22 10841
91 22 14469
92 23 63575
93 23 62288
94 23 63500
95 23 65833
96 24 2412
97 24 3467
98 24 3506
99 24 29114
100 25 92748
101 25 92629
102 25 92744
103 25 92746
104 26 22595
105 26 21124
106 26 22526
107 26 22562
108 27 24436
109 27 24810
110 27 16419
111 27 24297
112 28 40265
113 28 33360
114 28 40270
115 28 33375
116 29 5683
117 29 48034
118 29 44882
119 29 4197
120 30 2072
121 30 26123
122 30 77981
123 30 74503
124 31 11087
125 31 91221
126 31 90975
127 31 82831
128 32 11768
129 32 11720
130 32 11682
131 32 44117
132 33 -1 0.48906 0.791202 0.367178
133 33 12008
134 33 -1 0.515406 0.788822 0.334838
135 33 11940
136 34 2978
137 34 16515
138 34 10861
