ID X Y Z
103 -1.01138730e+01 1.75302955e+01 -4.58660935e+01
104 -1.13490760e+01 -1.01314393e+02 -1.58406674e+01
105 -7.92538467e+01 -9.08416931e+01 -7.85900098e+01
106 -1.05345876e+00 5.67317958e+01 5.49083610e+00
107 -8.63141035e+01 -3.91179945e+01 -1.12507552e+02
108 -9.22584495e+00 -3.15022616e+01 7.42774580e+01
109 4.96858607e+01 -3.00898735e+01 2.72267343e+01
110 5.33172587e+00 -1.32247472e+02 5.13504166e+01
111 -1.21710735e+02 3.72411928e+01 4.88145560e+01
112 6.12160221e+01 1.18526450e+02 -4.84678923e+01
113 -1.25590224e+01 -1.08946724e+02 -6.31019800e+01
114 -1.52545828e+02 -1.27666088e+01 -2.61407938e+01
115 -8.79786595e+01 2.53488972e+01 5.00822882e+01
116 -2.02989015e+01 9.24538458e+01 8.53968140e+01
117 4.54025438e+01 -3.88273337e+01 3.18427552e+00
118 -5.78769078e+01 -6.39116250e+01 -6.19374019e+01
119 -7.33034501e+01 2.09288493e+01 6.27908575e+01
120 -3.95243164e+01 2.05862888e+01 -1.98768368e+01
121 9.03348166e+01 9.02870665e+01 -6.86625763e+01
122 -9.46011301e+01 -1.11214965e+02 -4.50071773e+01
123 -4.32357333e+01 2.28253508e+01 3.08807060e+01
124 -8.94177565e+01 -4.54318211e+01 -3.63266391e+01
125 5.06299544e+01 5.20202386e+00 -5.99469518e+01
126 -9.25491705e+01 5.87450699e+01 -9.74565314e+01
127 3.50487197e+01 -9.42855737e+01 5.03128429e+01
128 1.85778479e+01 4.57646338e+01 -9.74132238e+01
129 -5.52745032e+01 2.16911847e+01 -1.56379214e+01
130 -7.06441841e+01 7.32108905e+01 8.28936354e+01
131 -2.47713356e+01 -3.34243470e+01 -4.71863550e+01
132 -3.35380363e+01 -1.32658005e+02 -5.64519754e+01
133 -7.37606766e+01 -6.64438629e+01 -4.81820079e+01
134 4.54622632e+01 -2.04208691e+01 -1.02794688e+02
135 -6.59471000e+00 4.59862024e+01 -8.22474941e+01
136 3.52139311e+01 -3.45826170e+01 1.50556487e+01
137 1.06304241e+01 6.17799025e+01 -4.81843758e+01
138 -6.09702664e+01 -7.17971363e+01 -7.75698934e+01
139 -9.29160935e+01 -1.08086615e+02 -4.57307802e+01
140 -5.62903231e+01 -2.26280652e+01 -8.57314355e+01
141 -1.03916053e+01 3.84475295e+01 2.26835732e+01
142 -5.99585785e+01 2.72562797e+01 -2.11871802e+01
143 -7.54705398e+01 -1.01289445e+02 -5.92065059e+01
144 -8.18698180e+01 5.26020508e+00 6.51060776e+01
145 -4.24402238e+01 3.16666677e+01 2.16248921e+01
146 -7.46771237e+01 -8.52651149e+01 -6.72329319e+01
147 -1.99665338e+01 -8.34586867e+00 -5.94117554e+01
148 5.35265176e+00 -8.88045467e+01 3.22831191e+01
149 -8.95064766e+01 -6.65130248e+01 4.56402182e+01
150 -8.36464310e+01 3.04418050e+01 -1.03909891e+02
151 -9.13917060e+01 -8.82940809e+01 -7.11502578e+01
152 -4.28989335e+01 -6.75522689e+00 -3.31739882e+01
153 6.25868375e+01 -1.07522819e+02 4.92774179e+01
154 -9.76027406e+01 -2.64055926e+01 5.96373495e+01
155 -5.35057821e+01 2.23679008e+01 3.14916802e+01
156 -3.77737260e+01 -5.68558611e+01 3.19968842e+01
157 -4.13125347e+01 -7.88295963e+01 -1.21135984e+02
158 -3.61808609e+01 -1.15850719e+01 -1.47665711e+01
159 1.72026678e+01 -1.73591355e+01 -8.30948442e+01
160 -1.96113626e+02 -1.25217901e+02 -3.76553252e+01
161 -6.57897200e+01 -3.99387632e+01 -6.03095135e+01
162 -3.35389072e+01 8.08971422e+01 -7.94404119e+01
163 1.55722602e+01 4.21518939e+01 8.74432036e+00
164 -8.34563500e+01 -9.02001009e+01 5.79252335e+01
165 -8.54920585e+01 -2.28619466e+01 -4.28011826e+01
166 -1.22599811e+02 4.49551074e+01 1.77192604e+01
167 3.88573602e+01 5.80401725e+01 -7.55065105e+00
168 -1.02685645e+02 -1.02007774e+02 -1.57989976e+01
169 -5.56280814e+01 -6.75890070e+01 -2.19940495e+01
170 8.36734696e+01 3.48029430e+01 6.96563475e+00
171 -2.08389877e+01 2.33319594e+00 -7.95483997e+00
172 -3.05561764e+01 2.91077895e+01 -7.25009424e+01
173 4.37285992e+01 2.05133199e+01 -1.01871763e+02
174 -4.85715291e+01 4.31377246e+00 -7.71515526e+01
175 -4.42720035e+01 6.14854854e+01 -1.40304591e+01
176 1.81023755e+01 9.28022139e+01 2.94597662e+01
177 -1.89764276e+01 -1.19431009e+02 -6.39739830e+01
178 4.50917018e+01 7.66194355e+01 -5.60551225e+01
179 1.07272057e+02 1.82698929e+01 -4.98287278e+00
180 -2.84415498e+01 3.65677926e+01 -8.42428361e+01
181 -5.51557558e+01 -1.11060440e+02 -2.78813784e+01
182 -1.22262540e+02 -1.97915670e+01 2.72121530e+01
183 -5.66025615e+01 -7.77396217e+01 -5.48079467e+01
184 -5.05004893e+01 -9.28494195e+01 -8.31451033e+01
185 -9.16297565e+01 -3.67310460e+00 8.70735032e+01
186 -8.91558562e+01 -1.05858760e+02 -4.08088578e+01
187 -9.65535330e+01 -9.55480898e+01 -4.75731877e+01
188 -1.04812243e+02 -1.02869312e+02 -2.84699892e+01
189 3.71974471e+01 -8.93938875e+01 -7.16414290e+01
190 -6.68344930e+01 -8.83999035e+01 -5.22496277e+01
191 -4.95338620e+01 -4.79348830e+01 -3.64737631e+01
192 5.72244365e+01 7.98838732e+01 -1.35856353e+01
193 1.38394878e+02 1.08381218e+02 2.24613189e+01
194 -1.42702227e+01 5.33277304e+01 1.12678815e+01
195 -3.43203774e+01 -1.10258785e+02 -6.83319832e+01
196 -3.82258745e+01 -2.35708406e+01 -3.39002586e+01
197 -1.90486776e+01 -2.22357616e+01 -2.12499694e+01
198 8.37301403e+01 -3.93995553e+01 1.04923722e+01
199 -9.69105498e+01 -1.15744287e+02 -4.58733519e+01
200 -6.12857116e+01 -6.71180906e+01 -1.62398558e+01
201 -6.34622963e+01 -9.24559546e+01 -8.65346671e+01
202 1.14899620e+01 -4.82929447e+01 -1.14466745e+02
203 8.59334285e+01 5.95509431e+01 3.53998246e+01
204 -8.09844908e+00 -5.56476532e+01 -8.49284865e+01
205 -5.76467924e+01 1.88521920e+01 -1.27098487e+01
206 -4.05591609e+01 -8.18223846e+01 -1.24831788e+02
207 2.70793924e+01 -3.10065287e+01 -9.94155195e+01
208 -1.70163073e+01 -1.13584283e+01 -8.06740449e+01
209 -3.36723483e+01 -1.02891331e+02 4.45912265e+01
210 7.50404232e+01 -3.32492838e+01 -4.45792552e+01
211 -2.65190104e+01 -5.87762367e+01 -6.10550145e+01
212 6.73867343e+00 -5.08687917e+01 6.37072333e+01
213 3.88222663e+00 -8.77402682e+01 3.58299237e+01
214 -5.15886810e+01 3.16060045e+01 2.23819588e+00
215 -2.42640376e+01 -7.61619825e+01 -1.06133301e+02
216 -9.07385777e+01 1.45006525e+01 -1.09778861e+02
217 -1.22794347e+01 4.05602764e+01 1.69010565e+01
218 1.61926747e+01 -1.04339408e+02 1.02553800e+02
219 4.74108986e+01 2.52894692e+01 3.06956935e+01
220 2.39995303e+01 -1.01657045e+02 -7.75082168e+01
221 -1.48208077e+01 4.50258594e+01 9.33605852e+01
222 2.80341766e-01 3.54252090e+01 -8.08092258e+01
223 2.81372618e+01 -6.00420394e+01 -4.75763018e+01
224 -1.60242422e+01 -1.38844797e+02 -4.05177884e+01
225 -8.85495713e+00 1.83293282e+01 4.68761869e+01
226 -4.45991646e+00 -7.09631614e+01 8.21122978e+01
227 -1.35266801e+01 8.27529076e+01 1.03195273e+01
228 -2.09145194e-02 -8.83990519e+01 -7.51246143e+01
229 -9.17943256e+01 8.58356169e+01 -2.62563968e+01
230 7.03648215e+01 1.13876797e+02 -6.71940752e+01
231 -4.26741447e+01 1.18744821e+01 1.47492816e+01
232 -6.19838267e+01 6.52822793e+01 6.36058980e+01
233 -7.86710331e+00 -1.10427223e+02 -8.60604402e+01
234 -3.69374195e+00 4.88204343e+01 7.36939856e+01
235 -8.44124498e+01 1.63556916e+01 7.54052218e+01
236 -9.47405466e+01 3.35089196e+01 6.15999226e+00
237 -3.09767235e+01 -5.80931784e+01 -4.91872630e+01
238 -1.36022367e+02 7.85014573e+00 7.24994786e+00
239 -6.30197088e+00 -1.32718311e+02 -3.93903942e+01
240 1.15817214e+01 2.40812867e+01 -1.97203154e+01
241 -1.79996970e+01 -1.95759679e+01 -6.16720270e+01
242 -4.36008294e+01 -7.12836664e+01 -9.02083037e+01
243 2.67396118e+01 -3.31615359e+01 -5.47506836e+01
244 -8.53444914e+01 -1.73651364e+02 -8.09042760e+00
245 1.45372954e+01 -7.67002828e+00 -9.10090516e+01
246 -5.05826671e+01 6.78037383e+01 -8.14210761e+00
247 -5.19579259e+01 -8.48453584e+01 3.16738141e+01
248 -6.31399281e+01 -7.72485999e-01 -2.85396728e+00
249 -9.58987438e+00 7.45363333e+01 5.91947291e+01
250 5.79635721e+01 2.47603193e+01 5.42006487e+01
251 2.28278855e+01 -2.29333096e+01 6.71975526e+01
252 -4.09557124e+01 -8.23102195e+01 -7.21802834e+01
253 -8.13923036e+01 -9.18463594e+01 -7.81001044e+01
254 -5.04272815e+01 -4.81124495e+01 -3.66340275e+01
255 -4.01130978e+01 1.03075443e+01 -9.14600939e+01
