ID Node1 Node2 X Y Z
537 135 13077
538 135 13042
539 136 4904
540 136 4907
541 136 1075
542 136 2944
543 137 1182
544 137 10919
545 137 9997
546 137 10222
547 138 11448
548 138 7729
549 138 11768
550 138 7972
551 139 1785
552 139 7477
553 139 13141
554 139 1792
555 140 6087
556 140 7889
557 140 758
558 141 1019
559 141 2515
560 141 2282
561 141 2399
562 142 1815
563 142 324
564 142 2339
565 142 1808
566 143 13454
567 143 13151
568 143 5068
569 143 9079
570 144 1749
571 144 1866
572 144 1589
573 144 2760
574 145 3029
575 145 2799
576 145 3027
577 145 2803
578 146 7239
579 146 7451
580 146 8023
581 146 7077
582 147 12910
583 147 12976
584 147 12599
585 147 12184
586 148 12455
587 148 2436
588 148 12335
589 148 2493
590 149 1144
591 149 4749
592 149 239
593 149 2567
594 150 10443
595 150 9980
596 150 7193
597 150 10580
598 151 2384
599 151 1867
600 151 717
601 151 2111
602 152 11045
603 152 7878
604 152 941
605 152 10790
606 153 1455
607 153 2837
608 153 4391
609 153 4821
610 154 314
611 154 3136
612 154 849
613 154 4372
614 155 7958
615 155 7894
616 155 7960
617 155 7926
618 156 2291
619 156 894
620 156 220
621 156 6307
622 157 8503
623 157 9833
624 157 8562
625 157 9698
626 158 3111
627 158 3176
628 158 732
629 158 3420
630 159 1991
631 159 6439
632 159 1860
633 159 5510
634 160 1731
635 160 2987
636 160 1740
637 160 1924
638 161 11550
639 161 11704
640 161 12249
641 161 7054
642 162 1492
643 162 11502
644 162 11496
645 162 1010
646 163 1289
647 163 7838
648 163 10828
649 163 10489
650 164 1693
651 164 1690
652 164 3199
653 164 1682
654 165 2267
655 165 4524
656 165 4324
657 165 4522
658 166 11112
659 166 11134
660 166 9533
661 166 9196
662 167 3626
663 167 9253
664 167 9127
665 167 1277
666 168 11651
667 168 11549
668 168 11689
669 168 11532
670 169 959
671 169 7540
672 169 8725
673 169 1527
674 170 6198
675 170 3846
676 170 6224
677 170 5465
678 171 12439
679 171 12545
680 171 12448
681 171 2502
682 172 908
683 172 8893
684 172 7087
685 172 3048
686 173 3823
687 173 502
688 173 3885
689 173 763
690 174 4574
691 174 4582
692 174 4220
693 174 4049
694 175 849
695 175 2269
696 175 2296
697 175 4377
698 176 -1 0.0106721 0.153414 0.988104
699 176 13267
700 176 8981
701 176 -1 0.0115373 0.153073 0.988148
702 177 12337
703 177 12219
704 177 13193
705 177 12258
706 178 1309
707 178 5323
708 178 5977
709 178 11420
710 179 11485
711 179 13405
712 179 1372
713 179 9149
714 180 5283
715 180 4190
716 180 6237
717 180 325
718 181 1448
719 181 9326
720 181 9124
721 181 10687
722 182 4934
723 182 4998
724 182 3446
725 182 4951
726 183 10128
727 183 1501
728 183 9822
729 183 10566
730 184 1565
731 184 3040
732 184 2848
733 184 2575
734 185 1142
735 185 9197
736 185 9175
737 185 4636
738 186 6468
739 186 6889
740 186 6836
741 186 3587
742 187 1874
743 187 1930
744 187 1908
745 187 1872
746 188 5432
747 188 5475
748 188 5476
749 188 4487
750 189 2371
751 189 12674
752 189 13187
753 189 12341
754 190 1881
755 190 266
756 190 1866
757 190 2791
758 191 10863
759 191 10904
760 191 10888
761 191 10118
762 192 4942
763 192 4921
764 192 4951
765 192 1088
766 193 2758
767 193 2578
768 193 2614
769 193 1946
770 194 1542
771 194 2547
772 194 507
773 194 2564
774 195 498
775 195 297
776 195 1942
777 195 2066
778 196 2936
779 196 4901
780 196 351
781 196 2965
782 197 2980
783 197 1924
784 197 1772
785 197 1575
786 198 5774
787 198 5775
788 198 633
789 198 5792
790 199 778
791 199 2551
792 199 1181
793 199 2072
794 200 -1 0.586028 -0.734366 -0.34246
795 200 3296
796 200 3846
797 200 6209
798 201 2803
799 201 1774
800 201 2711
801 201 1559
802 202 6606
803 202 2027
804 202 6607
805 202 5851
806 203 5872
807 203 5384
808 203 5217
809 203 561
810 204 6093
811 204 349
812 204 4160
813 205 3964
814 205 5772
815 205 4083
816 205 5402
817 206 1969
818 206 2540
819 206 2089
820 207 5247
821 207 -1 0.925898 0.273945 -0.26013
822 207 5141
823 207 306
824 208 5483
825 208 496
826 208 480
827 208 550
828 209 2262
829 209 6676
830 209 2032
831 210 4352
832 210 2267
833 210 1099
834 210 4021
835 211 5100
836 211 3247
837 211 1081
838 211 1305
839 212 11029
840 212 11022
841 212 10967
842 212 7926
843 213 2466
844 213 488
845 213 4818
846 213 4782
847 214 6088
848 214 5155
849 214 358
850 214 6009
851 215 12444
852 215 12604
853 215 12573
854 215 12646
855 216 5218
856 216 7610
857 216 6298
858 216 5513
859 217 1542
860 217 2404
861 217 2621
862 217 2734
863 218 3649
864 218 3695
865 218 646
866 218 3584
867 219 4983
868 219 3760
869 219 2401
870 219 3697
871 220 6789
872 220 6556
873 220 6866
874 221 2277
875 221 6505
876 221 7513
877 221 5345
878 222 9311
879 222 9287
880 222 5064
881 222 9275
882 223 4311
883 223 2248
884 223 4382
885 223 4021
886 224 7419
887 224 840
888 224 12044
889 224 943
890 225 4755
891 225 4753
892 225 2431
893 225 3975
894 226 2189
895 226 472
896 226 2090
897 226 313
898 227 785
899 227 1432
900 227 6643
901 227 4315
902 228 9940
903 228 1123
904 228 11631
905 228 9937
906 229 6851
907 229 11931
908 229 12096
909 229 13390
910 230 3546
911 230 3717
912 230 3066
913 230 3201
914 231 654
915 231 7607
916 231 5289
917 231 7320
918 232 2911
919 232 12143
920 232 12123
921 232 264
922 233 2393
923 233 2414
924 233 2415
925 233 1438
926 234 2082
927 234 2676
928 234 2097
929 235 10323
930 235 1376
931 235 9987
932 235 9509
933 236 2312
934 236 2714
935 237 3947
936 237 2423
937 237 4252
938 237 2441
939 238 7166
940 238 9129
941 238 3330
942 238 5078
943 239 1820
944 239 2804
945 239 3903
946 240 826
947 240 3312
948 240 862
949 241 12572
950 241 4789
951 241 13045
952 241 12510
953 242 1081
954 242 1531
955 242 3346
956 242 1627
957 243 12215
958 243 1333
959 243 12216
960 243 13123
961 244 9274
962 244 9352
963 244 12088
964 244 1389
965 245 8290
966 245 1401
967 245 1494
968 245 9952
969 246 5996
970 246 5216
971 246 976
972 246 5985
973 247 10639
974 247 9979
975 247 10552
976 247 9510
977 248 6450
978 248 2081
979 248 2142
980 248 1997
981 249 9033
982 249 3433
983 249 3163
984 250 6458
985 250 5938
986 250 895
987 250 777
988 251 11913
989 251 7672
990 251 13504
991 251 9159
992 252 4589
993 252 9566
994 252 694
995 252 9407
996 253 4821
997 253 4749
998 253 1144
999 253 2462
1000 254 1998
1001 254 2026
1002 254 2676
1003 254 1841
1004 255 2373
1005 255 2375
1006 255 2413
1007 255 1876
1008 256 3184
1009 256 6787
1010 256 265
1011 256 812
1012 257 4085
1013 257 3677
1014 257 3894
1015 257 2660
1016 258 8575
1017 258 9438
1018 258 4572
1019 258 9488
1020 259 512
1021 259 2749
1022 259 2778
1023 259 2488
1024 260 967
1025 260 12548
1026 260 2691
1027 260 12497
1028 261 2767
1029 261 1849
1030 261 2520
1031 262 1961
1032 262 4340
1033 262 841
1034 262 1842
1035 263 3883
1036 263 3791
1037 263 3778
1038 263 4271
1039 264 8996
1040 264 9400
1041 264 2893
1042 265 2140
1043 265 5891
1044 265 3167
1045 266 1884
1046 266 1883
1047 266 1886
1048 267 2204
1049 267 2167
1050 267 2230
1051 267 2152
1052 268 2165
1053 268 3122
1054 268 1696
1055 268 2121
1056 269 817
1057 269 628
1058 269 4325
1059 269 5532
1060 270 6780
1061 270 6806
1062 270 6484
1063 270 3514
1064 271 2053
1065 271 2203
1066 271 2167
1067 271 788
1068 272 3930
1069 272 2753
1070 272 2187
1071 272 2736
1072 273 2197
1073 273 4203
1074 273 2247
1075 273 3761
1076 274 2029
1077 274 3902
1078 274 3206
1079 274 3662
1080 275 3619
1081 275 2247
1082 275 3096
1083 276 2068
1084 276 3064
1085 276 2043
1086 276 3092
1087 277 4203
1088 277 4275
1089 277 2247
1090 277 2107
1091 278 12742
1092 278 1438
1093 278 2415
1094 278 2259
1095 279 12819
1096 279 1051
1097 279 12889
1098 279 12912
1099 280 1637
1100 280 3326
1101 280 11471
1102 280 -1 0.417818 -0.321815 0.849625
1103 281 897
1104 281 6341
1105 281 7767
1106 281 7775
1107 282 11953
1108 282 9074
1109 282 13333
1110 282 13391
1111 283 2834
1112 283 1638
1113 283 1645
1114 283 2969
1115 284 706
1116 284 1010
1117 284 8885
1118 284 457
1119 285 2842
1120 285 2875
1121 285 2882
1122 285 2919
1123 286 12686
1124 286 1497
1125 286 1487
1126 286 6528
1127 287 1952
1128 287 664
1129 287 1956
1130 287 1967
1131 288 12392
1132 288 12479
1133 288 4326
1134 289 4200
1135 289 2457
1136 289 2290
1137 289 2463
1138 290 7298
1139 290 3225
1140 290 536
1141 290 1086
1142 291 7159
1143 291 1130
1144 291 7058
1145 292 5098
1146 292 1492
1147 292 5080
1148 292 3638
1149 293 8618
1150 293 976
1151 293 8746
1152 293 5996
1153 294 1431
1154 294 2344
1155 294 2341
1156 294 12273
1157 295 13185
1158 295 13188
1159 295 1897
1160 295 11927
1161 296 8338
1162 296 5297
1163 296 1290
1164 296 5391
1165 297 4230
1166 297 2030
1167 297 2057
1168 298 4019
1169 298 591
1170 298 9608
1171 298 4017
1172 299 9036
1173 299 7804
1174 299 -1 0.281218 -0.63099 0.723027
1175 299 1637
1176 300 9264
1177 300 9404
1178 300 2813
