ID Node1 Node2 Node3 Node4
506 3826 3805 3804 4054
507 4768 4466 4722 4712
508 4082 4033 3923 3891
509 6216 6200 6148 6184
510 7488 7609 7468 7064
511 6608 6100 5621 5725
512 4866 4878 4806 4542
513 3359 3388 3427 3281
514 5383 5169 5179 5016
515 26 21 341 139
516 8541 7890 8085 8039
517 2716 2401 2384 2773
518 3961 3913 4085 4169
519 5034 4851 5043 4937
520 7752 7588 7547 7596
521 5602 5513 5503 5227
522 9198 8913 9073 8909
523 5628 5666 5596 5773
524 3721 3846 4151 4163
525 13434 13499 13242 13204
526 4465 4073 4442 3791
527 12451 12501 12696 12701
528 8092 7997 8012 8068
529 2061 2083 2187 2113
530 6999 6826 6806 6562
531 14119 14053 13851 80
532 3232 2956 3153 3099
533 6555 6455 6656 6267
534 5074 5902 5815 6437
535 4696 4568 4713 4412
536 3996 3902 4056 3730
537 4160 4379 4252 4532
538 5305 5356 5050 5196
539 3639 3108 3502 3274
540 538 711 813 857
541 14161 14019 14092 9
542 4885 5017 5073 5014
543 5762 5534 5735 5274
544 699 236 459 712
545 4415 4496 4514 4393
546 3716 3934 3607 3666
547 5962 5978 6117 6163
548 7819 7880 7760 7673
549 4164 4206 3879 4049
550 4763 5004 5007 4697
551 7246 7128 7086 7356
552 7160 7308 7401 7322
553 7030 7190 6677 7103
554 1882 1871 1990 1855
555 3131 2932 2927 3154
556 3859 4315 4039 4188
557 10223 9956 9941 9985
558 922 936 899 909
559 8689 8099 8633 8311
560 6368 6399 6222 6261
561 9307 9154 9072 9389
562 6879 6536 6648 6562
563 5529 5395 5586 5487
564 6807 7005 7010 7037
565 6966 7035 7070 7166
566 7935 8018 7943 7839
567 7511 7204 7411 7212
568 3495 2751 3108 3274
569 3844 3779 3787 3864
570 4180 4808 4706 3763
571 9269 9356 9059 8964
572 9203 9107 9394 9325
573 5446 5514 5181 5332
574 5613 5791 5430 5270
575 10894 10277 10346 10059
576 4789 4123 5587 5561
577 7358 7385 7460 7537
578 5233 5354 5361 4954
579 6946 6853 6683 6760
580 9154 9040 9074 9013
581 6960 7113 7292 7470
582 8683 8698 8393 8348
583 6859 6834 6543 6520
584 9346 9339 8985 9329
585 8437 8373 8581 8561
586 9396 9137 9304 9393
587 9004 9071 9151 8990
588 13402 13271 13186 13170
589 7896 7858 7943 7629
590 9589 9469 9290 9714
591 8475 8166 8231 8118
592 7321 7381 7633 7597
593 9647 9691 9902 9676
594 5250 5457 5404 5519
595 3639 3121 3686 3197
596 13965 13096 14096 13398
597 8092 8114 8335 8068
598 7733 14283 7217 8511
599 7665 7906 7762 7702
600 6806 6879 6960 6719
601 8080 8425 8443 8189
602 5027 5143 5046 5062
603 3848 4046 4419 4425
604 7960 7772 7560 7549
605 6455 6323 6656 6267
606 6389 6489 6458 6065
607 4123 3967 5587 5153
608 11548 11491 11568 11397
609 9976 10137 10171 10187
610 6989 7149 6923 6937
611 8618 8810 8851 8924
612 7931 7759 7699 7635
613 4670 4747 5104 5047
614 8975 8985 9007 9140
615 9033 9012 8969 8922
616 4204 4206 4132 4448
617 11404 11059 11526 11469
618 7023 7194 7188 7154
619 9976 9692 10187 9637
620 9892 9641 10071 9912
621 7336 7544 7637 7422
622 7674 7871 7712 7725
623 1259 1466 1435 1146
624 6874 6741 6623 6840
625 13236 12979 13233 13030
626 6770 7494 7137 7707
627 105 14178 14197 6
628 2272 2520 2413 2391
629 8926 8477 8743 8487
630 5377 5685 5605 5715
631 6309 6561 6796 6690
632 10722 10941 10643 10849
633 12465 12512 12642 12652
634 4952 4852 4856 4834
635 6682 6534 6580 6481
636 12521 12624 12369 12754
637 12916 13331 12877 12970
638 6592 6839 6475 6409
639 7646 7173 7591 7501
640 6484 6397 6399 6336
641 6268 6232 6183 6158
642 6826 6999 6873 6989
643 8645 8699 8806 8603
644 9581 9463 8896 9254
645 9483 9489 9524 9342
646 7208 6786 6874 6934
647 9098 9197 9302 9361
648 8452 8982 9164 7952
649 8398 8237 8212 8209
650 5210 5371 5082 5270
651 7770 7928 8012 7723
652 7820 7709 7665 7906
653 7590 7321 7633 7597
654 7458 7326 7465 7622
655 8336 8010 7993 8007
656 10388 10780 10797 10432
657 11705 11565 11734 11788
658 5700 5971 6907 7438
659 10516 10302 10269 10419
660 9163 9190 9314 9120
661 11318 11498 11479 11514
662 406 469 436 14199
663 12545 12874 13233 13030
664 0 74 14013 14192
665 13075 13001 13134 12946
666 8625 8757 8469 8458
667 9804 9774 9624 9982
668 12916 12970 12934 13135
669 8796 8451 8498 8768
670 9067 8904 9371 9156
671 9724 9283 14284 9030
672 14185 211 13993 214
673 9478 9443 9159 9402
674 9230 9489 9323 9342
675 11559 11700 11372 11674
676 13822 13239 13397 13727
677 11195 11088 11158 11152
678 10849 10640 10815 10629
679 4554 4180 4175 4551
680 6105 5839 5333 5269
681 8863 8900 8878 8999
682 10492 10847 10890 10565
683 8737 8875 8613 8842
684 6250 6209 6127 6561
685 9071 9176 9420 9452
686 9203 9188 9107 9075
687 11863 11764 11756 11877
688 12338 12258 12059 12188
689 12867 12879 12820 12992
690 5049 4687 4978 4385
691 7395 7474 8113 8052
692 12324 12427 12439 12414
693 2018 1502 1644 1849
694 8796 8768 9072 9165
695 7156 8539 9069 8886
696 9477 9394 9325 9568
697 11246 11192 11145 11291
698 7833 8117 7861 7964
699 8980 9058 9048 8735
700 1425 1861 3261 3231
701 4695 4711 5061 4798
702 6085 5872 6323 6033
703 11056 11237 11220 11290
704 9063 9045 9169 9189
705 6201 6303 6295 6417
706 5334 5462 5626 5449
707 10144 10138 10036 10148
708 10091 9833 9587 9306
709 10816 10492 10852 10565
710 4508 4522 4553 4867
711 7278 7377 7261 7542
712 9692 9508 9590 9425
713 9171 9045 9189 9103
714 10186 10190 10027 9995
715 7804 7712 7725 7713
716 11104 10932 10771 10648
717 459 747 460 453
718 9135 9056 9143 8756
719 6328 6279 6065 5794
720 7764 7703 7598 7668
721 10396 10336 10182 10603
722 7036 7019 6726 6877
723 5918 6085 5872 5809
724 6221 6207 5974 5806
725 6826 6999 6989 6937
726 8089 7960 8034 7893
727 2876 2774 2844 2689
728 13098 13238 13065 13006
729 11569 11247 11481 11467
730 4263 4359 4474 4610
731 12102 12400 12244 11741
732 4853 4758 4898 5024
733 10086 10845 10519 10280
734 5261 5422 5536 5599
735 10256 10278 10121 10139
736 7280 7215 7474 7686
737 8739 9231 7651 7033
738 11735 13054 12657 12197
739 4253 4525 4435 4629
740 10601 10344 9992 10558
741 4316 4159 5216 2280
742 8708 8573 8825 8600
743 9907 10339 10064 10061
744 6296 6284 6514 6463
745 4528 4314 4346 4536
746 10362 10218 10324 10044
747 10091 9699 9596 9306
748 10289 10448 10352 10388
749 10698 10446 10590 10911
750 9207 9414 9373 9329
751 9846 10089 10037 10215
752 1301 1417 884 1598
753 11731 11805 11710 11758
754 2571 2415 2271 2601
755 12253 12354 12273 12130
756 5656 6420 6405 6246
757 9269 9426 9059 9491
758 9725 9794 9797 9570
759 3994 4085 3800 3757
760 9054 9090 8862 8992
761 14188 23 236 205
762 11318 11435 11606 11270
763 9257 9588 9390 9116
764 8800 8702 8696 8918
765 7840 7574 7509 7716
766 9970 9908 9999 9918
767 213 187 349 302
768 3840 4073 4465 3791
769 3869 3782 4082 3891
770 12459 12282 12224 12409
771 1561 1174 2033 1615
772 8520 8539 9170 8178
773 10628 10751 10923 10719
774 9690 9908 9856 9929
775 5106 5226 5137 5268
776 1960 2211 2341 2048
777 2979 3044 2839 3066
778 445 13902 667 1205
779 9845 9850 10177 10144
780 1590 1854 1730 1869
781 1293 1188 1266 1152
782 12827 12821 12626 13001
783 6100 6743 6054 6191
784 3812 3855 3831 3741
785 4746 4348 4569 4320
786 11898 11907 11683 11804
787 2398 2490 2239 2136
788 10950 10771 11033 11144
789 13331 13218 13570 13159
790 5589 5716 6500 6754
791 11221 10914 11890 11771
792 8664 8479 8709 8296
793 13663 14068 14061 14051
794 10887 10942 10951 11204
795 2375 2474 2720 2693
796 11977 11854 12009 12020
797 6124 4830 6717 6454
798 10095 10375 10322 10239
799 9570 9406 9330 9444
800 12038 12385 12039 12489
801 13013 13201 12971 12823
802 14213 596 55 235
803 11496 11173 11266 11553
804 370 1002 190 444
805 8972 9160 9267 9578
806 10924 10937 10612 10644
807 11509 11710 11689 11974
808 5906 6085 5840 6365
809 12860 12742 12517 12712
810 1543 1344 1520 1559
811 13063 13351 12621 12804
812 10749 11003 11233 11150
813 9152 9047 8986 9244
814 183 22 378 109
815 8685 8022 8563 7797
816 703 583 626 412
817 1109 903 1041 1119
818 12684 13012 12975 13044
819 4636 4728 4795 4886
820 5224 5226 5452 5268
821 3388 3641 3427 3505
822 3828 3862 3875 4228
823 13174 13052 13076 13009
824 167 14222 14166 14190
825 8640 8897 9005 8727
826 5880 6017 6142 6970
827 6896 6760 6843 6743
828 8864 9630 9949 9684
829 4123 5587 5561 5153
830 10533 9954 10063 10167
831 12315 12288 11628 11592
832 7443 4479 5373 2345
833 13533 13197 13568 13278
834 3475 2636 2906 2912
835 226 213 167 14240
836 11731 11636 11918 11758
837 11646 11722 11677 11467
838 4008 3926 3993 4083
839 1305 1486 1399 1584
840 12631 12781 12557 12113
841 2229 2232 1830 1671
842 7917 8178 8886 9055
843 3055 3409 4485 4860
844 1038 1223 1157 1265
845 13752 13527 13574 13654
846 9465 8555 8934 8836
847 3055 2033 3415 2023
848 9620 9661 8722 10136
849 2028 1913 1874 1818
850 10663 10313 10951 10167
851 12232 12422 11852 12011
852 13185 13158 13303 12982
853 960 964 660 977
854 1871 2136 1911 1805
855 9587 8689 9306 8506
856 6429 6250 6604 6561
857 3449 3641 3395 3742
858 14024 14002 13980 14099
859 4496 4452 4343 4248
860 1107 1174 1561 1615
861 3092 2900 3148 3109
862 11639 11785 11395 11555
863 11233 11243 11538 11470
864 2930 2883 2575 2811
865 1095 3055 915 2023
866 4294 4592 4585 4922
