ID,X,Y,Z
8076,-115.60398,-51.90562,61.47241
8077,-93.11513,-41.89871,54.21284
8078,-39.57477,-17.81986,104.05047
8079,-26.26261,-11.82673,-120.04991
8080,-71.26712,-32.14302,-40.96183
8081,-114.64819,-51.74165,18.00159
8082,-128.00618,-57.79069,39.82951
8083,-15.33714,-6.92525,-31.24228
8084,-107.27062,-48.47026,9.0938
8085,-42.14627,-19.11429,40.85008
8086,-121.05975,-55.02563,26.96648
8087,-75.62583,-34.37638,-34.86003
8088,-102.08314,-46.46111,-4.09172
8089,-82.71326,-37.65883,68.43208
8090,-46.52029,-21.18438,77.10134
8091,-27.00256,-12.29826,138.29553
8092,-90.86403,-41.3938,-27.32403
8093,-116.07253,-53.0682,72.18431
8094,-71.60579,-32.75165,34.35955
8095,-100.47317,-45.99448,-63.38364
8096,-107.38698,-49.20119,-28.48072
8097,-61.7406,-28.35581,-10.05828
8098,-38.70745,-17.78341,-24.15989
8099,-46.73792,-21.47958,127.9811
8100,-83.21881,-38.34298,41.04785
8101,-14.84423,-6.84776,-114.98778
8102,-109.95781,-50.75622,73.06932
8103,-39.34123,-18.23436,-67.53467
8104,-55.3006,-25.66177,1.15832
8105,-47.7075,-22.13953,9.98183
8106,-58.76696,-27.28147,-91.79778
8107,-8.10351,-3.77603,-83.77029
8108,-118.88845,-55.43339,29.29755
8109,-26.93487,-12.5857,-62.54568
8110,-33.00277,-15.4235,-127.70801
8111,-40.98229,-19.19203,-116.52088
8112,-14.52548,-6.80339,19.4712
8113,-37.67889,-17.66895,26.8566
8114,-99.09913,-46.49645,-34.18611
8115,-26.22941,-12.31855,-59.59746
8116,-52.43587,-24.64113,20.17618
8117,-87.83694,-41.31701,24.44596
8118,-79.39618,-37.35511,-47.13087
8119,-77.05522,-36.25616,-67.35789
8120,-80.36072,-37.83448,-28.50495
8121,-67.69809,-31.89573,-132.80544
